<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.05	10:30:00	2256.22	2274.69	2254.10	2261.95	4464	0	180
2025.03.05	10:40:00	2261.95	2262.82	2239.15	2242.03	3201	0	180
2025.03.05	10:50:00	2242.03	2243.89	2232.02	2239.06	2159	0	180
2025.03.05	11:00:00	2239.06	2239.95	2228.19	2236.36	2223	0	180
2025.03.05	11:10:00	2236.36	2240.80	2233.28	2233.77	1353	0	180
2025.03.05	11:20:00	2233.77	2237.68	2215.47	2222.39	1837	0	180
2025.03.05	11:30:00	2222.39	2229.01	2219.62	2228.47	1891	0	180
2025.03.05	11:40:00	2228.47	2233.65	2224.58	2227.30	1447	0	180
2025.03.05	11:50:00	2227.30	2228.48	2209.78	2218.78	2069	0	180
2025.03.05	12:00:00	2218.78	2227.81	2214.19	2226.88	1783	0	180
2025.03.05	12:10:00	2226.68	2231.58	2219.91	2228.44	1914	0	180
2025.03.05	12:20:00	2228.44	2234.19	2220.88	2226.12	1933	0	180
2025.03.05	12:30:00	2226.12	2234.40	2221.64	2228.36	2132	0	180
2025.03.05	12:40:00	2228.36	2230.43	2211.08	2216.56	2318	0	180
2025.03.05	12:50:00	2216.56	2219.85	2214.42	2219.24	1451	0	180
2025.03.05	13:00:00	2219.24	2225.27	2208.63	2215.49	2516	0	180
2025.03.05	13:10:00	2215.49	2221.16	2201.44	2209.41	3009	0	180
2025.03.05	13:20:00	2209.43	2217.60	2203.85	2213.33	2429	0	180
2025.03.05	13:30:00	2213.33	2217.33	2206.65	2207.37	2056	0	180
2025.03.05	13:40:00	2207.37	2209.25	2193.43	2199.51	2903	0	180
2025.03.05	13:50:00	2199.51	2207.87	2198.98	2202.54	1635	0	180
2025.03.05	14:00:00	2202.61	2206.86	2194.33	2195.16	1922	0	180
2025.03.05	14:10:00	2195.17	2201.24	2190.15	2193.25	1687	0	180
2025.03.05	14:20:00	2193.24	2201.88	2188.90	2199.66	1934	0	180
2025.03.05	14:30:00	2199.69	2206.20	2175.02	2183.50	5266	0	180
2025.03.05	14:40:00	2183.65	2203.14	2181.67	2184.73	4822	0	180
2025.03.05	14:50:00	2184.42	2192.41	2167.10	2172.49	4574	0	180
2025.03.05	15:00:00	2172.42	2206.22	2172.42	2193.67	5960	0	180
2025.03.05	15:10:00	2193.65	2195.62	2175.73	2180.04	4068	0	180
2025.03.05	15:20:00	2180.04	2188.39	2173.78	2177.70	4014	0	180
2025.03.05	15:30:00	2177.70	2196.99	2174.22	2193.08	3605	0	180
2025.03.05	15:40:00	2193.10	2194.05	2182.91	2184.84	2991	0	180
2025.03.05	15:50:00	2184.84	2193.84	2180.61	2187.69	2335	0	180
2025.03.05	16:00:00	2187.69	2193.83	2183.62	2185.64	2675	0	180
2025.03.05	16:10:00	2185.64	2186.29	2167.79	2180.89	3404	0	180
2025.03.05	16:20:00	2180.89	2185.61	2163.53	2171.10	3127	0	180
2025.03.05	16:30:00	2171.10	2179.81	2162.04	2176.58	2894	0	180
2025.03.05	16:40:00	2176.58	2179.55	2170.80	2177.62	2067	0	180
2025.03.05	16:50:00	2177.62	2199.36	2171.61	2191.28	2925	0	180
2025.03.05	17:00:00	2191.25	2201.33	2189.38	2201.04	3419	0	180
2025.03.05	17:10:00	2201.04	2210.34	2199.39	2201.92	2781	0	180
2025.03.05	17:20:00	2201.92	2215.28	2197.55	2213.25	2817	0	180
2025.03.05	17:30:00	2213.21	2221.32	2200.15	2202.82	2718	0	180
2025.03.05	17:40:00	2202.82	2204.15	2182.45	2191.57	2616	0	180
2025.03.05	17:50:00	2191.59	2197.90	2189.35	2195.35	1988	0	180
2025.03.05	18:00:00	2195.35	2201.68	2175.56	2184.40	3438	0	180
2025.03.05	18:10:00	2184.23	2194.14	2184.02	2188.33	3266	0	180
2025.03.05	18:20:00	2188.33	2196.20	2187.71	2193.30	2267	0	180
2025.03.05	18:30:00	2193.36	2193.36	2184.34	2190.07	2232	0	180
2025.03.05	18:40:00	2190.11	2196.85	2185.36	2195.14	1709	0	180
2025.03.05	18:50:00	2195.14	2209.33	2195.03	2205.86	1330	0	180
2025.03.05	19:00:00	2205.86	2220.55	2201.72	2218.28	2241	0	180
2025.03.05	19:10:00	2218.20	2221.04	2209.49	2212.00	1808	0	180
2025.03.05	19:20:00	2212.00	2223.81	2210.52	2213.50	1802	0	180
2025.03.05	19:30:00	2213.50	2216.63	2207.58	2212.11	1694	0	180
2025.03.05	19:40:00	2212.27	2218.64	2211.52	2216.16	1691	0	180
2025.03.05	19:50:00	2216.11	2223.08	2214.37	2218.71	1279	0	180
2025.03.05	20:00:00	2218.71	2229.87	2218.71	2228.12	1311	0	180
2025.03.05	20:10:00	2228.12	2228.12	2215.73	2218.53	1410	0	180
2025.03.05	20:20:00	2218.53	2227.16	2214.42	2224.39	1381	0	180
2025.03.05	20:30:00	2224.39	2232.59	2220.22	2224.95	1617	0	180
2025.03.05	20:40:00	2224.95	2235.12	2224.70	2232.16	1501	0	180
2025.03.05	20:50:00	2232.16	2236.46	2226.11	2232.18	1563	0	180
2025.03.05	21:00:00	2232.18	2234.28	2224.04	2234.28	1154	0	180
2025.03.05	21:10:00	2234.28	2243.03	2229.06	2232.11	1498	0	180
2025.03.05	21:20:00	2232.10	2233.95	2223.78	2231.21	1042	0	180
2025.03.05	21:30:00	2231.21	2231.21	2219.87	2227.93	1060	0	180
2025.03.05	21:40:00	2227.93	2231.35	2224.55	2230.63	919	0	180
2025.03.05	21:50:00	2230.63	2240.97	2230.39	2236.02	1081	0	180
2025.03.05	22:00:00	2236.02	2239.39	2230.88	2231.97	1197	0	180
2025.03.05	22:10:00	2231.97	2236.62	2228.92	2231.27	818	0	180
2025.03.05	22:20:00	2231.27	2233.19	2228.18	2229.22	577	0	180
2025.03.05	22:30:00	2229.22	2234.66	2228.85	2228.85	567	0	180
2025.03.05	22:40:00	2228.85	2236.58	2228.85	2235.93	450	0	180
2025.03.05	22:50:00	2235.93	2243.30	2235.53	2238.37	683	0	180
2025.03.05	23:00:00	2238.37	2241.38	2233.03	2235.88	1384	0	180
2025.03.05	23:10:00	2235.88	2238.21	2231.46	2232.75	828	0	180
2025.03.05	23:20:00	2232.75	2239.37	2231.05	2238.02	599	0	180
2025.03.05	23:30:00	2238.02	2249.07	2237.28	2246.66	902	0	180
2025.03.05	23:40:00	2246.66	2254.50	2243.35	2246.53	1489	0	180
2025.03.05	23:50:00	2246.53	2247.22	2242.31	2242.71	965	0	180
2025.03.06	00:00:00	2242.71	2249.57	2238.31	2240.10	1358	0	180
2025.03.06	00:10:00	2240.10	2258.83	2239.80	2253.28	1780	0	180
2025.03.06	00:20:00	2253.28	2255.37	2241.14	2254.50	1704	0	180
2025.03.06	00:30:00	2254.50	2255.92	2243.95	2250.95	1612	0	180
2025.03.06	00:40:00	2250.94	2254.06	2242.34	2245.70	1341	0	180
2025.03.06	00:50:00	2245.70	2246.42	2235.35	2239.82	1224	0	180
2025.03.06	01:00:00	2239.82	2245.81	2235.80	2242.39	1260	0	180
2025.03.06	01:10:00	2242.39	2254.25	2239.65	2244.48	1325	0	180
2025.03.06	01:20:00	2244.48	2249.11	2240.30	2245.57	1339	0	180
2025.03.06	01:30:00	2245.57	2255.02	2239.58	2248.72	1468	0	180
2025.03.06	01:40:00	2248.72	2290.39	2248.72	2285.84	3589	0	180
2025.03.06	01:50:00	2285.84	2285.90	2258.14	2264.86	3459	0	180
2025.03.06	02:00:00	2264.75	2281.72	2262.79	2273.89	3441	0	180
2025.03.06	02:10:00	2273.89	2283.51	2269.68	2278.90	2785	0	180
2025.03.06	02:20:00	2278.85	2278.98	2268.19	2271.92	2347	0	180
2025.03.06	02:30:00	2271.81	2272.46	2263.75	2271.28	1956	0	180
2025.03.06	02:40:00	2271.28	2274.19	2269.01	2272.16	1166	0	180
2025.03.06	02:50:00	2272.16	2292.29	2272.16	2285.77	2377	0	180
2025.03.06	03:00:00	2285.77	2296.80	2282.49	2283.01	2309	0	180
2025.03.06	03:10:00	2283.01	2298.33	2276.13	2279.29	2816	0	180
2025.03.06	03:20:00	2279.29	2282.97	2277.32	2281.92	1708	0	180
2025.03.06	03:30:00	2281.94	2288.96	2276.89	2286.04	1731	0	180
2025.03.06	03:40:00	2286.04	2296.26	2283.51	2284.81	1748	0	180
2025.03.06	03:50:00	2284.81	2294.14	2284.05	2291.11	1180	0	180
2025.03.06	04:00:00	2291.11	2292.20	2282.86	2288.84	1416	0	180
2025.03.06	04:10:00	2288.84	2290.53	2283.05	2283.39	914	0	180
2025.03.06	04:20:00	2283.38	2285.70	2276.81	2279.85	985	0	180
2025.03.06	04:30:00	2279.85	2289.62	2279.56	2285.51	1067	0	180
2025.03.06	04:40:00	2285.51	2297.09	2284.64	2295.41	1698	0	180
2025.03.06	04:50:00	2295.55	2309.30	2293.16	2300.97	1975	0	180
2025.03.06	05:00:00	2300.97	2307.83	2294.75	2297.20	1581	0	180
2025.03.06	05:10:00	2297.20	2306.29	2294.83	2306.10	1391	0	180
2025.03.06	05:20:00	2306.24	2319.14	2303.65	2311.93	2273	0	180
2025.03.06	05:30:00	2311.93	2320.80	2309.06	2314.90	1892	0	180
2025.03.06	05:40:00	2314.90	2319.07	2310.42	2311.19	1615	0	180
2025.03.06	05:50:00	2311.19	2322.58	2309.10	2315.39	1734	0	180
2025.03.06	06:00:00	2315.39	2316.64	2303.13	2306.14	1720	0	180
2025.03.06	06:10:00	2306.14	2307.52	2300.14	2301.63	1185	0	180
2025.03.06	06:20:00	2301.63	2305.54	2296.07	2305.35	1247	0	180
2025.03.06	06:30:00	2305.41	2305.94	2298.35	2299.70	1109	0	180
2025.03.06	06:40:00	2299.71	2301.94	2294.42	2298.82	1382	0	180
2025.03.06	06:50:00	2298.82	2302.99	2291.70	2294.08	819	0	180
2025.03.06	07:00:00	2294.08	2296.96	2286.81	2288.60	981	0	180
2025.03.06	07:10:00	2288.60	2297.86	2288.60	2295.09	1082	0	180
2025.03.06	07:20:00	2295.09	2302.84	2293.25	2298.60	962	0	180
2025.03.06	07:30:00	2298.60	2302.66	2294.68	2295.44	964	0	180
2025.03.06	07:40:00	2295.44	2296.35	2289.85	2290.88	1106	0	180
2025.03.06	07:50:00	2290.88	2290.88	2280.30	2288.00	1128	0	180
2025.03.06	08:00:00	2288.00	2289.84	2280.60	2289.64	1547	0	180
2025.03.06	08:10:00	2289.64	2293.09	2283.36	2291.91	1224	0	180
2025.03.06	08:20:00	2291.91	2295.92	2288.01	2295.05	988	0	180
2025.03.06	08:30:00	2295.05	2296.74	2289.80	2293.43	1158	0	180
2025.03.06	08:40:00	2293.43	2302.90	2291.72	2295.25	1497	0	180
2025.03.06	08:50:00	2295.25	2303.62	2294.34	2295.23	1361	0	180
2025.03.06	09:00:00	2295.23	2296.17	2277.94	2285.96	1631	0	180
2025.03.06	09:10:00	2285.95	2293.50	2285.35	2291.04	1468	0	180
2025.03.06	09:20:00	2291.04	2294.90	2281.97	2283.16	1185	0	180
2025.03.06	09:30:00	2283.16	2288.53	2280.01	2287.39	1223	0	180
2025.03.06	09:40:00	2287.39	2291.67	2285.64	2286.33	896	0	180
2025.03.06	09:50:00	2286.33	2290.21	2281.24	2285.93	912	0	180
2025.03.06	10:00:00	2285.93	2291.67	2281.06	2289.10	1174	0	180
2025.03.06	10:10:00	2289.10	2300.75	2288.90	2297.40	1404	0	180
2025.03.06	10:20:00	2297.40	2307.49	2293.99	2305.94	1839	0	180
2025.03.06	10:30:00	2305.85	2306.59	2296.56	2297.30	1683	0	180
2025.03.06	10:40:00	2297.30	2302.79	2295.66	2298.59	1051	0	180
2025.03.06	10:50:00	2298.77	2300.94	2294.71	2295.70	917	0	180
2025.03.06	11:00:00	2295.70	2297.09	2285.42	2291.78	1349	0	180
2025.03.06	11:10:00	2291.78	2299.46	2291.46	2298.83	866	0	180
2025.03.06	11:20:00	2298.83	2301.73	2296.60	2301.45	646	0	180
2025.03.06	11:30:00	2301.45	2302.99	2293.83	2294.06	1170	0	180
2025.03.06	11:40:00	2294.06	2301.69	2294.06	2300.54	644	0	180
2025.03.06	11:50:00	2300.54	2300.54	2296.36	2299.55	716	0	180
2025.03.06	12:00:00	2299.55	2300.87	2283.47	2290.59	1248	0	180
2025.03.06	12:10:00	2290.57	2290.58	2279.87	2284.10	1487	0	180
2025.03.06	12:20:00	2284.12	2289.14	2278.49	2287.53	1624	0	180
2025.03.06	12:30:00	2287.26	2288.82	2272.28	2272.47	2009	0	180
2025.03.06	12:40:00	2272.47	2277.14	2260.35	2262.54	2437	0	180
2025.03.06	12:50:00	2262.58	2271.78	2262.14	2269.08	1688	0	180
2025.03.06	13:00:00	2269.08	2275.22	2264.29	2270.09	1401	0	180
2025.03.06	13:10:00	2270.09	2276.42	2264.98	2265.91	1378	0	180
2025.03.06	13:20:00	2265.81	2266.25	2252.00	2259.42	2092	0	180
2025.03.06	13:30:00	2259.42	2270.54	2255.14	2261.54	2832	0	180
2025.03.06	13:40:00	2261.54	2262.62	2252.00	2259.10	1898	0	180
2025.03.06	13:50:00	2258.88	2261.47	2245.05	2247.87	1721	0	180
2025.03.06	14:00:00	2247.87	2251.52	2242.89	2249.51	2263	0	180
2025.03.06	14:10:00	2249.51	2257.66	2245.73	2257.50	1565	0	180
2025.03.06	14:20:00	2257.50	2257.96	2250.76	2252.37	1567	0	180
2025.03.06	14:30:00	2252.39	2258.78	2209.31	2223.17	6012	0	180
2025.03.06	14:40:00	2223.23	2225.52	2209.31	2223.12	3947	0	180
2025.03.06	14:50:00	2223.12	2238.59	2221.50	2226.11	3349	0	180
2025.03.06	15:00:00	2226.11	2259.54	2223.21	2253.48	4522	0	180
2025.03.06	15:10:00	2253.46	2271.57	2245.23	2262.06	4336	0	180
2025.03.06	15:20:00	2262.09	2265.11	2249.05	2260.02	2612	0	180
2025.03.06	15:30:00	2260.02	2274.74	2253.42	2272.37	2724	0	180
2025.03.06	15:40:00	2272.37	2277.18	2259.62	2262.56	2481	0	180
2025.03.06	15:50:00	2262.56	2263.21	2252.45	2259.21	2146	0	180
2025.03.06	16:00:00	2259.21	2267.34	2255.73	2266.37	2113	0	180
2025.03.06	16:10:00	2266.37	2266.54	2252.62	2258.63	1995	0	180
2025.03.06	16:20:00	2258.63	2259.72	2237.04	2246.07	2927	0	180
2025.03.06	16:30:00	2245.85	2253.48	2238.78	2239.70	4032	0	180
2025.03.06	16:40:00	2239.70	2247.20	2237.44	2243.11	2302	0	180
2025.03.06	16:50:00	2243.11	2243.21	2220.65	2223.39	2621	0	180
2025.03.06	17:00:00	2223.39	2226.09	2204.04	2211.39	4729	0	180
2025.03.06	17:10:00	2211.39	2218.81	2208.01	2215.92	2882	0	180
2025.03.06	17:20:00	2215.92	2223.07	2211.85	2216.94	2233	0	180
2025.03.06	17:30:00	2216.94	2221.91	2185.06	2194.87	3244	0	180
2025.03.06	17:40:00	2194.87	2198.60	2177.92	2183.42	3024	0	180
2025.03.06	17:50:00	2183.42	2197.46	2177.20	2191.50	2278	0	180
2025.03.06	18:00:00	2191.50	2201.46	2188.86	2196.25	1937	0	180
2025.03.06	18:10:00	2196.38	2203.96	2190.64	2202.35	1894	0	180
2025.03.06	18:20:00	2202.35	2204.59	2197.92	2199.99	1569	0	180
2025.03.06	18:30:00	2199.99	2206.86	2192.50	2192.92	1862	0	180
2025.03.06	18:40:00	2192.92	2202.14	2190.17	2197.36	1929	0	180
2025.03.06	18:50:00	2197.36	2204.53	2196.40	2202.64	1211	0	180
2025.03.06	19:00:00	2202.62	2203.68	2191.79	2196.12	1488	0	180
2025.03.06	19:10:00	2196.13	2201.59	2189.73	2191.95	1591	0	180
2025.03.06	19:20:00	2191.98	2196.62	2190.09	2191.78	1245	0	180
2025.03.06	19:30:00	2191.78	2194.42	2181.80	2194.12	1887	0	180
2025.03.06	19:40:00	2194.12	2216.86	2192.87	2213.36	2251	0	180
2025.03.06	19:50:00	2213.60	2219.81	2197.75	2198.80	2369	0	180
2025.03.06	20:00:00	2198.80	2207.93	2194.40	2204.73	2223	0	180
2025.03.06	20:10:00	2204.73	2213.20	2203.52	2212.47	1796	0	180
2025.03.06	20:20:00	2212.47	2214.49	2201.75	2207.57	1477	0	180
2025.03.06	20:30:00	2207.35	2213.68	2203.68	2204.02	1536	0	180
2025.03.06	20:40:00	2203.91	2205.07	2192.69	2202.97	1802	0	180
2025.03.06	20:50:00	2202.97	2207.51	2200.08	2201.28	1507	0	180
2025.03.06	21:00:00	2201.44	2211.99	2199.14	2208.19	980	0	180
2025.03.06	21:10:00	2208.19	2220.57	2207.53	2215.45	1324	0	180
2025.03.06	21:20:00	2215.45	2215.46	2208.21	2211.00	941	0	180
2025.03.06	21:30:00	2211.00	2212.49	2201.47	2205.21	1286	0	180
2025.03.06	21:40:00	2205.21	2207.52	2198.25	2206.43	1109	0	180
2025.03.06	21:50:00	2206.43	2214.34	2203.90	2213.92	1036	0	180
2025.03.06	22:00:00	2213.81	2230.90	2213.11	2222.71	3611	0	180
2025.03.06	22:10:00	2222.69	2228.59	2205.66	2212.23	2321	0	180
2025.03.06	22:20:00	2212.23	2212.82	2201.24	2208.56	996	0	180
2025.03.06	22:30:00	2208.56	2214.98	2196.10	2210.73	1353	0	180
2025.03.06	22:40:00	2210.73	2222.59	2209.31	2222.13	924	0	180
2025.03.06	22:50:00	2222.13	2224.56	2211.62	2212.73	500	0	180
2025.03.06	23:00:00	2212.74	2219.41	2204.08	2208.31	2155	0	180
2025.03.06	23:10:00	2208.31	2214.54	2204.35	2212.18	1398	0	180
2025.03.06	23:20:00	2212.18	2218.09	2207.18	2208.17	1045	0	180
2025.03.06	23:30:00	2208.17	2215.10	2207.62	2213.10	743	0	180
2025.03.06	23:40:00	2213.10	2213.71	2202.85	2206.35	993	0	180
2025.03.06	23:50:00	2206.35	2208.21	2202.62	2203.91	975	0	180
2025.03.07	00:00:00	2203.91	2211.77	2202.48	2203.76	1228	0	180
2025.03.07	00:10:00	2203.76	2228.98	2153.49	2160.33	5923	0	180
2025.03.07	00:20:00	2159.91	2163.50	2115.84	2129.45	8024	0	180
2025.03.07	00:30:00	2129.39	2140.87	2111.28	2122.45	6664	0	180
2025.03.07	00:40:00	2122.54	2135.86	2106.05	2120.66	5540	0	180
2025.03.07	00:50:00	2120.42	2125.69	2103.22	2118.94	4875	0	180
2025.03.07	01:00:00	2118.94	2140.28	2110.13	2138.14	5003	0	180
2025.03.07	01:10:00	2138.10	2168.63	2137.41	2168.47	4368	0	180
2025.03.07	01:20:00	2168.64	2183.54	2162.97	2165.02	4278	0	180
2025.03.07	01:30:00	2165.02	2172.93	2155.53	2172.37	3106	0	180
2025.03.07	01:40:00	2172.58	2193.59	2171.05	2178.18	4621	0	180
2025.03.07	01:50:00	2178.15	2179.50	2168.17	2176.75	2575	0	180
2025.03.07	02:00:00	2176.71	2181.32	2168.46	2177.57	2306	0	180
2025.03.07	02:10:00	2177.57	2187.77	2169.36	2174.39	2003	0	180
2025.03.07	02:20:00	2174.47	2176.35	2162.99	2164.51	2355	0	180
2025.03.07	02:30:00	2164.50	2182.30	2160.55	2177.69	2373	0	180
2025.03.07	02:40:00	2177.69	2182.79	2159.92	2165.55	2235	0	180
2025.03.07	02:50:00	2165.54	2170.57	2156.14	2156.61	1882	0	180
2025.03.07	03:00:00	2156.72	2164.18	2152.73	2163.98	1985	0	180
2025.03.07	03:10:00	2163.98	2164.93	2157.90	2160.21	1596	0	180
2025.03.07	03:20:00	2160.35	2162.55	2155.36	2161.32	1245	0	180
2025.03.07	03:30:00	2161.32	2162.03	2148.53	2155.16	1875	0	180
2025.03.07	03:40:00	2155.16	2156.79	2148.41	2148.59	1491	0	180
2025.03.07	03:50:00	2148.54	2152.52	2147.54	2149.66	957	0	180
2025.03.07	04:00:00	2149.66	2153.72	2145.32	2150.27	1128	0	180
2025.03.07	04:10:00	2150.30	2153.54	2148.19	2151.57	895	0	180
2025.03.07	04:20:00	2151.57	2161.96	2149.20	2159.66	1136	0	180
2025.03.07	04:30:00	2159.66	2166.16	2156.69	2164.07	1138	0	180
2025.03.07	04:40:00	2164.07	2164.99	2158.39	2158.39	1011	0	180
2025.03.07	04:50:00	2158.39	2160.56	2154.89	2156.63	722	0	180
2025.03.07	05:00:00	2156.63	2165.72	2155.52	2165.18	1091	0	180
2025.03.07	05:10:00	2165.18	2169.39	2161.66	2168.76	926	0	180
2025.03.07	05:20:00	2168.76	2177.94	2164.69	2171.27	1310	0	180
2025.03.07	05:30:00	2171.27	2175.12	2167.72	2172.94	1126	0	180
2025.03.07	05:40:00	2172.94	2185.64	2172.93	2179.94	1499	0	180
2025.03.07	05:50:00	2179.94	2181.18	2174.94	2176.01	1049	0	180
2025.03.07	06:00:00	2176.10	2177.03	2170.87	2172.96	797	0	180
2025.03.07	06:10:00	2172.96	2173.11	2166.98	2171.68	878	0	180
2025.03.07	06:20:00	2171.68	2172.43	2167.90	2172.22	627	0	180
2025.03.07	06:30:00	2172.22	2178.80	2171.80	2176.37	1225	0	180
2025.03.07	06:40:00	2176.38	2186.33	2176.11	2181.20	1395	0	180
2025.03.07	06:50:00	2181.20	2188.29	2181.12	2183.19	1075	0	180
2025.03.07	07:00:00	2183.19	2192.08	2178.78	2191.94	1103	0	180
2025.03.07	07:10:00	2191.77	2194.36	2185.84	2190.18	1449	0	180
2025.03.07	07:20:00	2190.18	2193.44	2187.63	2187.87	1117	0	180
2025.03.07	07:30:00	2187.87	2190.96	2184.41	2184.80	1040	0	180
2025.03.07	07:40:00	2184.75	2189.21	2183.42	2184.61	824	0	180
2025.03.07	07:50:00	2184.61	2195.01	2183.76	2193.77	1111	0	180
2025.03.07	08:00:00	2193.77	2197.40	2187.08	2187.91	1391	0	180
2025.03.07	08:10:00	2187.91	2193.97	2184.80	2188.62	1283	0	180
2025.03.07	08:20:00	2188.62	2188.62	2181.40	2184.53	957	0	180
2025.03.07	08:30:00	2184.53	2186.67	2178.18	2180.29	892	0	180
2025.03.07	08:40:00	2180.29	2188.86	2177.79	2188.65	983	0	180
2025.03.07	08:50:00	2188.65	2189.85	2181.31	2186.36	1065	0	180
2025.03.07	09:00:00	2186.30	2195.61	2185.79	2191.32	1094	0	180
2025.03.07	09:10:00	2191.32	2196.62	2190.40	2192.36	1082	0	180
2025.03.07	09:20:00	2192.36	2211.86	2191.98	2210.82	1836	0	180
2025.03.07	09:30:00	2210.82	2212.03	2197.66	2200.22	2226	0	180
2025.03.07	09:40:00	2200.22	2204.58	2195.74	2202.81	1428	0	180
2025.03.07	09:50:00	2202.81	2203.21	2194.03	2194.60	1070	0	180
2025.03.07	10:00:00	2194.60	2197.75	2191.05	2195.54	991	0	180
2025.03.07	10:10:00	2195.54	2197.55	2189.98	2196.09	981	0	180
2025.03.07	10:20:00	2196.09	2197.72	2192.01	2193.63	745	0	180
2025.03.07	10:30:00	2193.63	2195.61	2186.38	2191.25	1134	0	180
2025.03.07	10:40:00	2191.25	2196.95	2191.01	2196.38	707	0	180
2025.03.07	10:50:00	2196.38	2199.51	2193.50	2197.98	851	0	180
2025.03.07	11:00:00	2197.98	2203.05	2194.86	2202.75	1064	0	180
2025.03.07	11:10:00	2202.70	2209.22	2197.85	2203.34	1572	0	180
2025.03.07	11:20:00	2203.34	2207.56	2201.73	2201.76	917	0	180
2025.03.07	11:30:00	2201.76	2202.12	2196.02	2197.77	741	0	180
2025.03.07	11:40:00	2197.77	2198.12	2192.25	2192.25	664	0	180
2025.03.07	11:50:00	2192.25	2199.26	2191.53	2199.26	658	0	180
2025.03.07	12:00:00	2199.26	2200.66	2193.84	2197.42	1114	0	180
2025.03.07	12:10:00	2197.42	2200.53	2186.49	2189.03	912	0	180
2025.03.07	12:20:00	2189.05	2192.11	2186.78	2191.36	1040	0	180
2025.03.07	12:30:00	2191.36	2192.00	2174.00	2178.25	1762	0	180
2025.03.07	12:40:00	2178.25	2180.43	2166.43	2177.94	2112	0	180
2025.03.07	12:50:00	2177.94	2181.03	2173.39	2179.63	1376	0	180
2025.03.07	13:00:00	2179.63	2192.30	2178.68	2187.17	1789	0	180
2025.03.07	13:10:00	2187.17	2197.89	2183.98	2186.44	2313	0	180
2025.03.07	13:20:00	2186.44	2194.65	2183.94	2193.36	1792	0	180
2025.03.07	13:30:00	2193.36	2227.40	2187.51	2217.92	6155	0	180
2025.03.07	13:40:00	2217.92	2218.14	2204.12	2207.23	3403	0	180
2025.03.07	13:50:00	2207.17	2210.78	2181.44	2190.03	2636	0	180
2025.03.07	14:00:00	2190.19	2200.15	2187.10	2193.13	2706	0	180
2025.03.07	14:10:00	2193.16	2199.52	2188.19	2196.63	1904	0	180
2025.03.07	14:20:00	2196.63	2197.01	2177.76	2186.63	2166	0	180
2025.03.07	14:30:00	2186.63	2193.35	2178.17	2187.43	4444	0	180
2025.03.07	14:40:00	2187.48	2260.29	2186.90	2243.76	5939	0	180
2025.03.07	14:50:00	2243.95	2250.43	2217.99	2223.28	5001	0	180
2025.03.07	15:00:00	2223.28	2241.28	2216.36	2234.52	3830	0	180
2025.03.07	15:10:00	2234.52	2237.23	2209.18	2218.04	3754	0	180
2025.03.07	15:20:00	2218.04	2224.72	2206.90	2212.34	3023	0	180
2025.03.07	15:30:00	2212.39	2212.52	2182.12	2190.23	4620	0	180
2025.03.07	15:40:00	2190.23	2225.87	2186.78	2221.97	3982	0	180
2025.03.07	15:50:00	2221.96	2225.43	2204.12	2211.04	3941	0	180
2025.03.07	16:00:00	2211.23	2216.72	2197.91	2207.61	3929	0	180
2025.03.07	16:10:00	2207.63	2210.15	2187.10	2190.92	4607	0	180
2025.03.07	16:20:00	2191.00	2192.54	2157.87	2165.17	5314	0	180
2025.03.07	16:30:00	2165.22	2171.74	2159.42	2165.72	3902	0	180
2025.03.07	16:40:00	2165.72	2167.78	2151.44	2160.85	3183	0	180
2025.03.07	16:50:00	2160.85	2161.31	2144.62	2159.42	3278	0	180
2025.03.07	17:00:00	2159.42	2166.35	2149.49	2151.39	3296	0	180
2025.03.07	17:10:00	2151.39	2157.35	2141.32	2147.11	2848	0	180
2025.03.07	17:20:00	2147.11	2162.04	2143.89	2159.15	2625	0	180
2025.03.07	17:30:00	2159.15	2168.67	2149.82	2164.45	3145	0	180
2025.03.07	17:40:00	2164.45	2175.90	2162.19	2168.82	2725	0	180
2025.03.07	17:50:00	2168.82	2185.74	2152.95	2162.98	3226	0	180
2025.03.07	18:00:00	2163.05	2179.86	2157.74	2169.43	3927	0	180
2025.03.07	18:10:00	2169.43	2176.06	2165.29	2173.70	2631	0	180
2025.03.07	18:20:00	2173.70	2178.23	2163.42	2176.94	2708	0	180
2025.03.07	18:30:00	2176.94	2189.77	2173.79	2186.34	2695	0	180
2025.03.07	18:40:00	2186.34	2190.06	2178.87	2187.69	2311	0	180
2025.03.07	18:50:00	2187.69	2201.67	2186.69	2195.46	2349	0	180
2025.03.07	19:00:00	2195.46	2203.85	2182.07	2185.25	2789	0	180
2025.03.07	19:10:00	2185.25	2197.39	2185.25	2190.10	2139	0	180
2025.03.07	19:20:00	2190.09	2197.28	2185.29	2187.42	1678	0	180
2025.03.07	19:30:00	2187.44	2192.04	2174.62	2183.38	2134	0	180
2025.03.07	19:40:00	2183.38	2184.13	2162.34	2165.16	2531	0	180
2025.03.07	19:50:00	2165.16	2179.51	2162.29	2179.49	1924	0	180
2025.03.07	20:00:00	2179.46	2188.21	2175.93	2185.48	1946	0	180
2025.03.07	20:10:00	2185.48	2185.86	2169.60	2180.60	1828	0	180
2025.03.07	20:20:00	2180.56	2181.01	2167.12	2169.65	1732	0	180
2025.03.07	20:30:00	2169.65	2175.04	2146.82	2150.82	2802	0	180
